ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,PRODUCT,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
11046,2/22/2025,677,494,13,$470.04,PAID,2,Lab Equipment,$23.40,$38.03,$165.84,$304.20,35.28%
11047,9/24/2024,608,176,430,"$1,840.18",PAID,8,Personal Protective Equipment,$3.28,$4.61,$429.78,"$1,410.40",23.36%
11048,12/25/2025,518,377,314,"$2,557.29",OVERDUE,,Personal Protective Equipment,$7.00,$9.58,$359.29,"$2,198.00",14.05%
11049,8/8/2024,618,282,20,$852.57,PAID,3,Diagnostics,$27.91,$46.18,$294.37,$558.20,34.53%
11050,11/3/2024,603,207,113,$751.55,OVERDUE,,Personal Protective Equipment,$4.00,$6.73,$299.55,$452.00,39.86%
11051,6/30/2025,609,492,45,"$1,596.71",DENIED,,Diagnostics,$24.36,$38.09,$500.51,"$1,096.20",31.35%
11052,3/28/2024,557,474,15,"$1,530.87",PAID,35,Diagnostics,$67.62,$103.27,$516.57,"$1,014.30",33.74%
11053,12/3/2024,556,222,11,$518.34,OVERDUE,,Lab Equipment,$35.37,$48.40,$129.27,$389.07,24.94%
11054,9/7/2024,558,157,27,$582.97,PAID,19,Lab Equipment,$15.88,$23.04,$154.21,$428.76,26.45%
11055,1/24/2025,599,144,449,$918.21,DENIED,,Patient Care,$1.25,$2.07,$356.96,$561.25,38.88%
11056,2/5/2024,581,557,40,"$3,975.75",PAID,3,Diagnostics,$60.54,$99.47,"$1,554.15","$2,421.60",39.09%
11057,2/29/2024,675,615,2,$528.71,PAID,14,Surgical Supplies,$191.25,$300.81,$146.21,$382.50,27.65%
11058,1/4/2025,650,212,2,"$1,096.19",PAID,19,Surgical Supplies,$447.19,$629.64,$201.81,$894.38,18.41%
11059,7/3/2025,598,176,27,"$1,639.05",PAID,4,Diagnostics,$43.35,$61.73,$468.60,"$1,170.45",28.59%
11060,5/13/2024,524,196,27,"$2,421.41",PAID,42,Lab Equipment,$69.73,$94.24,$538.70,"$1,882.71",22.25%
11061,8/29/2024,672,412,92,$728.69,PAID,30,Personal Protective Equipment,$5.41,$8.23,$230.97,$497.72,31.70%
11062,10/25/2025,600,573,2,$635.21,PAID,1,Surgical Supplies,$244.89,$366.51,$145.43,$489.78,22.89%
11063,2/25/2025,673,444,264,$471.27,PAID,23,Personal Protective Equipment,$1.21,$2.03,$151.83,$319.44,32.22%
11064,11/26/2025,668,613,348,"$3,621.37",PAID,35,Patient Care,$8.52,$11.71,$656.41,"$2,964.96",18.13%
11065,8/18/2024,606,527,38,"$3,118.35",PAID,4,Lab Equipment,$49.01,$82.70,"$1,255.97","$1,862.38",40.28%
11066,1/23/2025,532,269,31,"$1,640.80",PAID,50,Diagnostics,$34.94,$59.07,$557.66,"$1,083.14",33.99%
11067,4/18/2025,529,237,4,"$2,107.99",DENIED,,Surgical Supplies,$339.66,$574.91,$749.35,"$1,358.64",35.55%
11068,4/16/2024,557,486,48,"$4,431.99",PAID,50,Diagnostics,$67.62,$103.27,"$1,186.23","$3,245.76",26.77%
11069,9/13/2024,542,289,39,"$2,669.68",PAID,59,Diagnostics,$52.54,$73.54,$620.62,"$2,049.06",23.25%
11070,10/8/2025,609,451,46,"$1,745.16",PAID,7,Diagnostics,$24.36,$38.09,$624.60,"$1,120.56",35.79%
11071,12/17/2025,641,252,386,"$6,498.65",DENIED,,Patient Care,$11.59,$17.07,"$2,024.91","$4,473.74",31.16%
11072,8/10/2024,590,352,36,"$2,621.38",DENIED,,Diagnostics,$57.87,$82.38,$538.06,"$2,083.32",20.53%
11073,10/19/2025,609,200,12,$427.59,PAID,41,Diagnostics,$24.36,$38.09,$135.27,$292.32,31.64%
11074,3/7/2025,675,599,3,$774.08,PAID,39,Surgical Supplies,$191.25,$300.81,$200.33,$573.75,25.88%
11075,10/4/2024,577,352,495,"$2,102.73",PAID,44,Personal Protective Equipment,$3.07,$4.92,$583.08,"$1,519.65",27.73%
11076,10/3/2024,654,641,411,"$2,715.98",PAID,39,Personal Protective Equipment,$4.68,$7.60,$792.50,"$1,923.48",29.18%
11077,7/26/2025,632,595,1,$407.75,PAID,22,Surgical Supplies,$304.64,$433.54,$103.11,$304.64,25.29%
11078,9/20/2025,626,291,183,"$1,479.57",PAID,13,Personal Protective Equipment,$6.01,$8.89,$379.74,"$1,099.83",25.67%
11079,6/19/2025,605,352,15,$923.87,PAID,41,Diagnostics,$49.04,$72.37,$188.27,$735.60,20.38%
11080,3/24/2025,522,160,32,"$1,284.08",PAID,54,Lab Equipment,$32.15,$46.02,$255.28,"$1,028.80",19.88%
11081,3/2/2024,563,172,416,"$5,681.34",DENIED,,Patient Care,$9.06,$14.20,"$1,912.38","$3,768.96",33.66%
11082,3/5/2025,537,280,22,"$1,304.75",PAID,25,Lab Equipment,$38.50,$62.18,$457.75,$847.00,35.08%
11083,8/5/2024,560,524,10,"$2,459.31",PAID,55,Surgical Supplies,$165.10,$280.28,$808.31,"$1,651.00",32.87%
11084,1/29/2025,538,359,28,"$2,522.56",DENIED,,Lab Equipment,$70.97,$102.23,$535.40,"$1,987.16",21.22%
11085,12/29/2025,609,454,22,$718.59,PAID,42,Diagnostics,$24.36,$38.09,$182.67,$535.92,25.42%
11086,5/7/2024,562,364,32,$747.95,DENIED,,Lab Equipment,$15.78,$25.18,$242.99,$504.96,32.49%
11087,1/15/2025,557,395,11,"$1,032.95",PAID,26,Diagnostics,$67.62,$103.27,$289.13,$743.82,27.99%
11088,9/18/2024,627,234,17,$992.55,PAID,53,Diagnostics,$36.22,$59.80,$376.81,$615.74,37.96%
11089,4/17/2024,586,517,26,"$2,629.42",PAID,53,Lab Equipment,$72.41,$112.59,$746.76,"$1,882.66",28.40%
11090,1/19/2025,514,406,1,$346.31,PAID,58,Surgical Supplies,$280.75,$378.21,$65.56,$280.75,18.93%
11091,8/1/2025,569,508,13,$455.96,PAID,9,Lab Equipment,$21.45,$35.87,$177.11,$278.85,38.84%
11092,9/16/2025,518,213,425,"$3,862.09",DENIED,,Personal Protective Equipment,$7.00,$9.58,$887.09,"$2,975.00",22.97%
11093,6/18/2024,673,518,190,$341.21,OVERDUE,,Personal Protective Equipment,$1.21,$2.03,$111.31,$229.90,32.62%
11094,10/7/2024,527,552,119,$448.57,PAID,27,Patient Care,$2.47,$4.08,$154.64,$293.93,34.47%
11095,7/8/2024,593,211,34,"$2,022.06",PAID,22,Diagnostics,$40.68,$67.40,$638.94,"$1,383.12",31.60%
11096,1/21/2025,561,203,292,"$3,168.66",OVERDUE,,Patient Care,$8.25,$12.32,$759.66,"$2,409.00",23.97%
11097,4/13/2025,632,364,1,$375.97,PAID,40,Surgical Supplies,$304.64,$433.54,$71.33,$304.64,18.97%
11098,6/26/2024,647,374,392,"$1,800.29",OVERDUE,,Personal Protective Equipment,$2.76,$4.61,$718.37,"$1,081.92",39.90%
11099,12/31/2024,582,495,144,$828.36,PAID,55,Patient Care,$4.80,$6.61,$137.16,$691.20,16.56%
11100,2/7/2024,504,159,94,"$1,004.01",PAID,26,Patient Care,$7.93,$12.53,$258.59,$745.42,25.76%
11100,2/7/2024,504,159,94,"$1,004.01",PAID,26,Patient Care,$7.93,$12.53,$258.59,$745.42,25.76%
11101,5/28/2025,646,177,42,"$2,046.98",PAID,21,Lab Equipment,$40.46,$53.64,$347.66,"$1,699.32",16.98%
11102,3/1/2025,577,352,186,$780.65,DENIED,,Personal Protective Equipment,$3.07,$4.92,$209.63,$571.02,26.85%
11103,1/18/2025,668,542,124,"$1,293.74",PENDING,,Patient Care,$8.52,$11.71,$237.26,"$1,056.48",18.34%
11104,2/28/2025,642,274,3,$906.37,DENIED,,Surgical Supplies,$217.95,$322.83,$252.52,$653.85,27.86%
11105,5/29/2024,586,307,19,"$2,048.68",PAID,5,Lab Equipment,$72.41,$112.59,$672.89,"$1,375.79",32.85%
11106,3/30/2025,630,208,177,"$2,666.81",PAID,14,Personal Protective Equipment,$10.04,$15.35,$889.73,"$1,777.08",33.36%
11107,1/12/2025,585,605,13,$264.79,PAID,17,Diagnostics,$16.91,$22.68,$44.96,$219.83,16.98%
11108,4/17/2025,664,373,42,"$1,363.76",PAID,22,Lab Equipment,$20.48,$33.00,$503.60,$860.16,36.93%
11109,10/23/2025,522,108,23,$901.06,PAID,11,Lab Equipment,$32.15,$46.02,$161.61,$739.45,17.94%
11110,1/3/2025,599,475,450,$911.65,PAID,3,Patient Care,$1.25,$2.07,$349.15,$562.50,38.30%
11111,3/21/2025,625,535,2,$498.50,PAID,59,Surgical Supplies,$169.64,$253.23,$159.22,$339.28,31.94%
11112,10/28/2025,681,566,47,$852.90,PAID,9,Lab Equipment,$15.27,$19.91,$135.21,$717.69,15.85%
11113,3/6/2024,656,106,19,$496.94,PAID,43,Diagnostics,$18.13,$27.23,$152.47,$344.47,30.68%
11114,5/10/2025,572,301,161,"$1,482.26",PENDING,,Personal Protective Equipment,$6.82,$10.21,$384.24,"$1,098.02",25.92%
11115,10/4/2024,532,452,12,$607.13,DENIED,,Diagnostics,$34.94,$59.07,$187.85,$419.28,30.94%
11116,4/25/2025,668,275,291,"$2,917.09",PAID,8,Patient Care,$8.52,$11.71,$437.77,"$2,479.32",15.01%
11117,5/26/2024,560,207,2,$501.24,PAID,30,Surgical Supplies,$165.10,$280.28,$171.04,$330.20,34.12%
11118,10/3/2024,606,222,32,"$2,484.23",PAID,44,Lab Equipment,$49.01,$82.70,$915.91,"$1,568.32",36.87%
11119,5/5/2024,679,133,354,"$3,901.85",PAID,9,Personal Protective Equipment,$8.77,$12.53,$797.27,"$3,104.58",20.43%
11120,9/13/2024,681,487,19,$353.76,PENDING,,Lab Equipment,$15.27,$19.91,$63.63,$290.13,17.99%
11121,4/2/2025,516,113,391,"$3,967.78",PAID,56,Patient Care,$7.04,$10.24,"$1,215.14","$2,752.64",30.63%
11122,9/19/2025,514,471,1,$358.02,PAID,54,Surgical Supplies,$280.75,$378.21,$77.27,$280.75,21.58%
11123,4/1/2025,584,158,16,"$1,036.90",PAID,45,Diagnostics,$43.35,$70.38,$343.30,$693.60,33.11%
11124,6/22/2025,579,569,36,"$1,473.71",PAID,33,Diagnostics,$32.66,$44.06,$297.95,"$1,175.76",20.22%
11125,7/10/2024,564,210,21,"$1,977.29",PAID,34,Lab Equipment,$58.84,$96.19,$741.65,"$1,235.64",37.51%
11126,9/23/2025,669,260,323,"$1,248.94",OVERDUE,,Patient Care,$2.75,$4.09,$360.69,$888.25,28.88%
11127,5/3/2025,542,326,34,"$2,423.52",PAID,6,Diagnostics,$52.54,$73.54,$637.16,"$1,786.36",26.29%
11128,11/4/2024,585,352,31,$639.91,DENIED,,Diagnostics,$16.91,$22.68,$115.70,$524.21,18.08%
11129,6/16/2025,517,224,277,"$4,151.69",PAID,19,Personal Protective Equipment,$11.84,$16.82,$872.01,"$3,279.68",21.00%
11130,9/10/2024,563,560,216,"$2,653.53",PAID,38,Patient Care,$9.06,$14.20,$696.57,"$1,956.96",26.25%
11131,8/19/2025,626,456,264,"$2,185.61",DENIED,,Personal Protective Equipment,$6.01,$8.89,$598.97,"$1,586.64",27.41%
11132,3/20/2024,618,344,27,"$1,063.04",PAID,20,Diagnostics,$27.91,$46.18,$309.47,$753.57,29.11%
11133,6/22/2025,667,315,24,$864.97,DENIED,,Diagnostics,$29.46,$42.26,$157.93,$707.04,18.26%
11134,9/5/2024,503,533,41,"$3,531.25",PAID,43,Lab Equipment,$71.80,$94.91,$587.45,"$2,943.80",16.64%
11135,4/13/2024,628,230,363,"$1,282.51",DENIED,,Patient Care,$2.32,$3.54,$440.35,$842.16,34.34%
11136,9/13/2024,569,435,20,$703.13,PAID,28,Lab Equipment,$21.45,$35.87,$274.13,$429.00,38.99%
11137,7/29/2024,521,213,53,$805.85,DENIED,,Personal Protective Equipment,$11.14,$15.24,$215.43,$590.42,26.73%
11138,2/14/2024,644,293,25,"$2,799.53",PAID,27,Diagnostics,$66.68,$112.01,"$1,132.53","$1,667.00",40.45%
11139,5/31/2025,565,217,38,"$3,211.37",DENIED,,Lab Equipment,$59.32,$99.14,$957.21,"$2,254.16",29.81%
11140,5/3/2025,502,619,1,$590.82,PAID,24,Surgical Supplies,$449.50,$603.68,$141.32,$449.50,23.92%
11141,1/30/2024,631,197,10,$383.69,PAID,51,Diagnostics,$28.25,$43.74,$101.19,$282.50,26.37%
11142,11/8/2025,645,223,3,$850.35,DENIED,,Surgical Supplies,$209.15,$329.51,$222.90,$627.45,26.21%
11143,9/9/2025,512,490,342,"$4,688.96",PAID,1,Patient Care,$10.56,$15.24,"$1,077.44","$3,611.52",22.98%
11144,7/6/2025,563,467,183,"$2,282.22",PAID,21,Patient Care,$9.06,$14.20,$624.24,"$1,657.98",27.35%
11145,5/29/2024,564,609,17,"$1,581.91",PAID,45,Lab Equipment,$58.84,$96.19,$581.63,"$1,000.28",36.77%
11146,7/18/2025,529,549,4,"$2,226.49",PAID,5,Surgical Supplies,$339.66,$574.91,$867.85,"$1,358.64",38.98%
11147,6/24/2025,646,357,35,"$1,754.27",PAID,59,Lab Equipment,$40.46,$53.64,$338.17,"$1,416.10",19.28%
11148,1/4/2024,525,622,100,$683.64,PAID,31,Personal Protective Equipment,$5.40,$7.05,$143.64,$540.00,21.01%
11149,7/5/2024,654,529,306,"$2,184.84",PAID,36,Personal Protective Equipment,$4.68,$7.60,$752.76,"$1,432.08",34.45%
11150,3/2/2024,553,439,44,"$1,605.39",PAID,10,Diagnostics,$24.52,$40.57,$526.51,"$1,078.88",32.80%
11151,1/3/2024,654,638,457,"$3,144.84",DENIED,,Personal Protective Equipment,$4.68,$7.60,"$1,006.08","$2,138.76",31.99%
11152,3/1/2025,551,379,454,"$5,570.26",PAID,23,Patient Care,$7.86,$13.04,"$2,001.82","$3,568.44",35.94%
11153,6/8/2025,510,203,3,$895.65,PAID,51,Surgical Supplies,$255.30,$341.41,$129.75,$765.90,14.49%
11154,8/8/2024,589,371,418,$688.18,PENDING,,Patient Care,$1.28,$1.70,$153.14,$535.04,22.25%
11155,10/19/2025,600,605,2,$684.20,PAID,8,Surgical Supplies,$244.89,$366.51,$194.42,$489.78,28.42%
11156,10/10/2024,518,349,403,"$3,306.76",DENIED,,Personal Protective Equipment,$7.00,$9.58,$485.76,"$2,821.00",14.69%
11157,1/27/2025,552,213,14,$600.74,PAID,42,Diagnostics,$34.38,$47.83,$119.42,$481.32,19.88%
11158,4/26/2024,590,150,15,"$1,083.65",PAID,27,Diagnostics,$57.87,$82.38,$215.60,$868.05,19.90%
11159,9/3/2024,604,119,3,$545.07,PAID,5,Surgical Supplies,$144.13,$211.92,$112.68,$432.39,20.67%
11160,12/28/2025,548,540,41,$989.15,PAID,5,Lab Equipment,$16.06,$24.69,$330.69,$658.46,33.43%
11161,12/17/2024,660,230,35,"$2,912.30",PAID,31,Diagnostics,$58.99,$97.26,$847.65,"$2,064.65",29.11%
11162,9/15/2024,528,164,3,$842.72,PAID,54,Surgical Supplies,$213.55,$311.65,$202.07,$640.65,23.98%
11163,12/4/2025,553,641,15,$519.14,PAID,43,Diagnostics,$24.52,$40.57,$151.34,$367.80,29.15%
11164,12/6/2025,671,109,448,"$1,141.84",DENIED,,Personal Protective Equipment,$1.94,$2.71,$272.72,$869.12,23.88%
11165,1/3/2025,564,450,15,"$1,342.59",DENIED,,Lab Equipment,$58.84,$96.19,$459.99,$882.60,34.26%
11166,4/30/2025,525,326,236,"$1,644.15",DENIED,,Personal Protective Equipment,$5.40,$7.05,$369.75,"$1,274.40",22.49%
11167,12/29/2024,562,298,48,"$1,088.52",PAID,28,Lab Equipment,$15.78,$25.18,$331.08,$757.44,30.42%
11168,4/28/2024,517,206,398,"$6,175.24",PAID,10,Personal Protective Equipment,$11.84,$16.82,"$1,462.92","$4,712.32",23.69%
11169,5/10/2024,677,222,32,"$1,197.09",PAID,26,Lab Equipment,$23.40,$38.03,$448.29,$748.80,37.45%
11170,11/13/2024,527,186,113,$393.51,OVERDUE,,Patient Care,$2.47,$4.08,$114.40,$279.11,29.07%
11171,4/5/2025,557,533,13,"$1,303.00",PAID,23,Diagnostics,$67.62,$103.27,$423.94,$879.06,32.54%
11172,12/22/2024,558,290,28,$550.01,PAID,7,Lab Equipment,$15.88,$23.04,$105.37,$444.64,19.16%
11173,12/28/2025,647,519,289,"$1,289.63",PAID,25,Personal Protective Equipment,$2.76,$4.61,$491.99,$797.64,38.15%
11174,4/29/2024,668,281,284,"$3,176.04",DENIED,,Patient Care,$8.52,$11.71,$756.36,"$2,419.68",23.81%
11175,5/7/2024,638,270,2,$308.25,DENIED,,Surgical Supplies,$120.76,$177.64,$66.73,$241.52,21.65%
11176,3/1/2024,597,152,26,"$1,514.94",PAID,6,Lab Equipment,$37.61,$62.45,$537.08,$977.86,35.45%
11177,12/15/2024,563,133,328,"$4,222.08",PAID,9,Patient Care,$9.06,$14.20,"$1,250.40","$2,971.68",29.62%
11178,1/23/2025,681,498,44,$861.37,PAID,4,Lab Equipment,$15.27,$19.91,$189.49,$671.88,22.00%
11179,7/25/2025,679,485,443,"$5,402.43",DENIED,,Personal Protective Equipment,$8.77,$12.53,"$1,517.32","$3,885.11",28.09%
11180,3/31/2025,582,266,294,"$1,744.20",PAID,58,Patient Care,$4.80,$6.61,$333.00,"$1,411.20",19.09%
11181,6/2/2025,567,572,4,"$2,527.13",PAID,20,Surgical Supplies,$477.06,$738.28,$618.89,"$1,908.24",24.49%
11182,2/19/2024,661,471,2,$541.28,PAID,22,Surgical Supplies,$188.79,$272.99,$163.70,$377.58,30.24%
11183,8/8/2025,647,188,144,$661.58,DENIED,,Personal Protective Equipment,$2.76,$4.61,$264.14,$397.44,39.93%
11184,2/19/2024,612,123,1,$570.31,PAID,43,Surgical Supplies,$473.40,$649.01,$96.91,$473.40,16.99%
11185,12/17/2025,505,451,37,"$1,847.38",PAID,12,Lab Equipment,$38.30,$52.36,$430.28,"$1,417.10",23.29%
11186,5/3/2024,542,324,16,"$1,000.47",PAID,30,Diagnostics,$52.54,$73.54,$159.83,$840.64,15.98%
11187,4/22/2025,521,136,170,"$2,475.17",OVERDUE,,Personal Protective Equipment,$11.14,$15.24,$581.37,"$1,893.80",23.49%
11188,3/14/2024,518,604,156,"$1,348.75",PAID,36,Personal Protective Equipment,$7.00,$9.58,$256.75,"$1,092.00",19.04%
11189,5/16/2024,546,162,172,"$2,131.90",PAID,28,Patient Care,$8.82,$14.24,$614.86,"$1,517.04",28.84%
11190,3/27/2025,516,148,494,"$4,812.28",PAID,40,Patient Care,$7.04,$10.24,"$1,334.52","$3,477.76",27.73%
11191,8/7/2025,639,286,35,$887.86,PAID,7,Lab Equipment,$20.92,$28.29,$155.66,$732.20,17.53%
11192,3/14/2025,617,610,47,"$1,363.04",PAID,30,Diagnostics,$21.47,$33.10,$353.95,"$1,009.09",25.97%
11193,1/24/2024,638,154,2,$329.48,DENIED,,Surgical Supplies,$120.76,$177.64,$87.96,$241.52,26.70%
11194,10/22/2025,520,431,326,"$2,594.01",OVERDUE,,Patient Care,$6.08,$9.27,$611.93,"$1,982.08",23.59%
11195,5/31/2024,635,468,40,"$3,041.14",PAID,31,Lab Equipment,$53.43,$89.43,$903.94,"$2,137.20",29.72%
11196,7/12/2024,656,447,20,$521.64,PAID,22,Diagnostics,$18.13,$27.23,$159.04,$362.60,30.49%
11197,2/8/2025,533,464,26,$494.61,OVERDUE,,Diagnostics,$15.12,$19.78,$101.49,$393.12,20.52%
11198,4/30/2025,587,580,3,"$1,250.32",PAID,47,Surgical Supplies,$302.85,$474.19,$341.77,$908.55,27.33%
11199,12/22/2024,558,156,10,$223.20,PAID,6,Lab Equipment,$15.88,$23.04,$64.40,$158.80,28.85%
11200,10/12/2025,640,455,1,$361.46,PAID,57,Surgical Supplies,$259.06,$407.45,$102.40,$259.06,28.33%
11200,10/12/2025,640,455,1,$361.46,PAID,57,Surgical Supplies,$259.06,$407.45,$102.40,$259.06,28.33%
11201,11/26/2025,525,561,416,"$2,671.95",PAID,40,Personal Protective Equipment,$5.40,$7.05,$425.55,"$2,246.40",15.93%
11202,2/29/2024,670,183,389,$928.55,PAID,32,Patient Care,$1.79,$2.41,$232.24,$696.31,25.01%
11203,8/29/2024,531,305,434,$624.69,PAID,8,Personal Protective Equipment,$0.91,$1.44,$229.75,$394.94,36.78%
11204,8/12/2024,528,490,1,$271.50,PAID,2,Surgical Supplies,$213.55,$311.65,$57.95,$213.55,21.34%
11205,5/1/2024,678,353,27,"$1,773.89",PAID,55,Diagnostics,$47.78,$69.51,$483.83,"$1,290.06",27.28%
11206,10/19/2024,593,389,34,"$2,183.32",PAID,23,Diagnostics,$40.68,$67.40,$800.20,"$1,383.12",36.65%
11207,8/27/2024,681,242,18,$343.85,DENIED,,Lab Equipment,$15.27,$19.91,$68.99,$274.86,20.06%
11208,9/8/2024,502,631,2,"$1,125.46",PAID,33,Surgical Supplies,$449.50,$603.68,$226.46,$899.00,20.12%
11209,2/24/2025,649,165,41,"$3,085.29",PAID,56,Lab Equipment,$47.06,$76.52,"$1,155.83","$1,929.46",37.46%
11210,12/27/2024,566,255,232,$807.17,PAID,50,Personal Protective Equipment,$2.72,$3.75,$176.13,$631.04,21.82%
11211,12/26/2025,600,212,1,$327.60,PAID,59,Surgical Supplies,$244.89,$366.51,$82.71,$244.89,25.25%
11212,2/24/2024,641,560,496,"$8,243.37",PAID,13,Patient Care,$11.59,$17.07,"$2,494.73","$5,748.64",30.26%
11213,8/31/2024,677,504,25,$823.90,PAID,44,Lab Equipment,$23.40,$38.03,$238.90,$585.00,29.00%
11214,1/23/2024,640,477,1,$399.72,PAID,35,Surgical Supplies,$259.06,$407.45,$140.66,$259.06,35.19%
11215,11/6/2025,549,570,376,"$3,703.35",DENIED,,Patient Care,$7.36,$10.61,$935.99,"$2,767.36",25.27%
11216,3/17/2024,649,168,17,"$1,190.88",DENIED,,Lab Equipment,$47.06,$76.52,$390.86,$800.02,32.82%
11217,1/29/2025,665,238,3,"$1,809.53",PAID,45,Surgical Supplies,$378.10,$642.03,$675.23,"$1,134.30",37.32%
11218,1/17/2025,645,257,4,"$1,160.41",PAID,3,Surgical Supplies,$209.15,$329.51,$323.81,$836.60,27.90%
11219,5/30/2025,601,306,1,$533.40,PAID,22,Surgical Supplies,$344.49,$577.36,$188.91,$344.49,35.42%
11220,8/7/2025,617,487,12,$340.82,PAID,45,Diagnostics,$21.47,$33.10,$83.18,$257.64,24.41%
11221,9/4/2025,655,534,27,"$2,180.29",PAID,33,Lab Equipment,$56.85,$83.99,$645.34,"$1,534.95",29.60%
11222,3/15/2025,560,241,1,$272.45,PAID,39,Surgical Supplies,$165.10,$280.28,$107.35,$165.10,39.40%
11223,7/22/2024,535,105,30,"$1,851.97",PAID,41,Lab Equipment,$43.14,$67.52,$557.77,"$1,294.20",30.12%
11224,9/19/2025,520,300,441,"$3,844.19",PENDING,,Patient Care,$6.08,$9.27,"$1,162.91","$2,681.28",30.25%
11225,6/22/2024,578,167,48,"$3,658.96",PAID,44,Diagnostics,$59.33,$83.60,$811.12,"$2,847.84",22.17%
11226,10/22/2025,568,246,2,$524.49,PAID,33,Surgical Supplies,$177.57,$274.30,$169.35,$355.14,32.29%
11227,3/20/2025,631,435,37,"$1,410.81",PAID,24,Diagnostics,$28.25,$43.74,$365.56,"$1,045.25",25.91%
11228,5/13/2025,593,466,24,"$1,602.10",PAID,26,Diagnostics,$40.68,$67.40,$625.78,$976.32,39.06%
11229,6/24/2024,563,124,331,"$4,416.05",OVERDUE,,Patient Care,$9.06,$14.20,"$1,417.19","$2,998.86",32.09%
11230,12/25/2024,655,104,43,"$3,471.68",PAID,29,Lab Equipment,$56.85,$83.99,"$1,027.13","$2,444.55",29.59%
11231,1/11/2024,676,190,31,"$2,597.10",DENIED,,Lab Equipment,$65.31,$85.69,$572.49,"$2,024.61",22.04%
11232,8/7/2024,637,302,366,"$7,129.86",OVERDUE,,Personal Protective Equipment,$11.85,$19.79,"$2,792.76","$4,337.10",39.17%
11233,5/14/2025,600,333,2,$659.48,PAID,47,Surgical Supplies,$244.89,$366.51,$169.70,$489.78,25.73%
11234,2/16/2025,560,598,2,$523.80,PAID,39,Surgical Supplies,$165.10,$280.28,$193.60,$330.20,36.96%
11235,10/20/2025,636,629,11,$742.76,PAID,2,Lab Equipment,$55.00,$79.32,$137.76,$605.00,18.55%
11236,8/4/2025,675,385,1,$259.41,PAID,31,Surgical Supplies,$191.25,$300.81,$68.16,$191.25,26.28%
11237,1/17/2024,550,398,1,$360.36,PENDING,,Surgical Supplies,$262.73,$378.42,$97.63,$262.73,27.09%
11238,9/10/2024,670,321,227,$476.91,PAID,22,Patient Care,$1.79,$2.41,$70.58,$406.33,14.80%
11239,7/7/2024,612,396,4,"$2,539.43",PAID,1,Surgical Supplies,$473.40,$649.01,$645.83,"$1,893.60",25.43%
11240,3/26/2024,537,136,23,"$1,419.34",DENIED,,Lab Equipment,$38.50,$62.18,$533.84,$885.50,37.61%
11241,3/8/2024,603,324,209,"$1,333.77",DENIED,,Personal Protective Equipment,$4.00,$6.73,$497.77,$836.00,37.32%
11242,3/31/2024,573,527,32,$678.13,PAID,17,Diagnostics,$15.18,$22.18,$192.37,$485.76,28.37%
11243,12/11/2025,575,450,2,"$1,011.92",PAID,22,Surgical Supplies,$327.14,$545.77,$357.64,$654.28,35.34%
11244,5/4/2024,674,637,25,"$2,072.90",DENIED,,Diagnostics,$69.49,$96.97,$335.65,"$1,737.25",16.19%
11245,7/30/2024,588,252,21,$910.41,PAID,38,Lab Equipment,$36.06,$48.69,$153.15,$757.26,16.82%
11246,12/5/2025,670,144,176,$405.26,PAID,30,Patient Care,$1.79,$2.41,$90.22,$315.04,22.26%
11247,7/10/2024,533,521,31,$585.51,PAID,54,Diagnostics,$15.12,$19.78,$116.79,$468.72,19.95%
11248,4/6/2024,502,220,1,$515.49,PAID,27,Surgical Supplies,$449.50,$603.68,$65.99,$449.50,12.80%
11249,8/16/2024,662,612,301,"$1,934.59",PAID,40,Personal Protective Equipment,$3.98,$6.69,$736.61,"$1,197.98",38.08%
11250,10/21/2025,564,495,31,"$2,767.86",PAID,15,Lab Equipment,$58.84,$96.19,$943.82,"$1,824.04",34.10%
11251,10/30/2025,609,112,36,"$1,220.93",PAID,15,Diagnostics,$24.36,$38.09,$343.97,$876.96,28.17%
11252,6/1/2025,609,313,16,$588.87,PAID,9,Diagnostics,$24.36,$38.09,$199.11,$389.76,33.81%
11253,6/26/2025,671,121,112,$278.94,OVERDUE,,Personal Protective Equipment,$1.94,$2.71,$61.66,$217.28,22.11%
11254,12/13/2025,622,449,37,"$2,935.28",PAID,50,Lab Equipment,$69.28,$91.64,$371.92,"$2,563.36",12.67%
11255,2/15/2024,533,346,17,$327.36,PAID,2,Diagnostics,$15.12,$19.78,$70.32,$257.04,21.48%
11256,8/5/2025,532,324,11,$596.98,OVERDUE,,Diagnostics,$34.94,$59.07,$212.64,$384.34,35.62%
11257,6/29/2024,591,621,33,"$1,697.95",PAID,13,Lab Equipment,$39.95,$55.50,$379.60,"$1,318.35",22.36%
11258,11/29/2024,511,579,469,"$2,377.06",DENIED,,Patient Care,$3.30,$5.24,$829.36,"$1,547.70",34.89%
11259,5/1/2025,582,512,124,$801.93,PAID,12,Patient Care,$4.80,$6.61,$206.73,$595.20,25.78%
11260,11/4/2025,665,287,2,"$1,106.32",PAID,35,Surgical Supplies,$378.10,$642.03,$350.12,$756.20,31.65%
11261,7/5/2024,550,353,2,$689.27,PAID,45,Surgical Supplies,$262.73,$378.42,$163.81,$525.46,23.77%
